Price,Year,Mileage_in_KM,Transmission,City,Fuel_Type,Title
1200000,2026,0,Automatic,Geely,Diesel,Geely Cool Ray 2026
550000,2014,78000,Automatic,Cairo,Gas,Nissan Sunny 2014
450000,2014,280000,Automatic,"Mansoura, Dakahlia",Gas,Kia Picanto 2014
640000,2020,176,Automatic,"Obour City, Cairo",Gas,Nissan Sentra 2020
10500000,2025,0,Automatic,Cadillac,Electric,Cadillac Escalade 2025
1400000,2019,207000,Automatic,"Nasr city, Cairo",Gas,BMW 320 2019
670000,2014,230000,Automatic,Giza,Gas,Subaru XV 2014
110000,1990,150000,Automatic,"El Haram, Giza",Natural Gas,Nissan Marsh 1990
220000,2011,215000,Manual,Cairo,Gas,Geely Maple 2011
750000,2025,5000,Automatic,Cairo,Gas,Chevrolet Optra 2025
1850000,2020,72000,Automatic,"Maadi, Cairo",Gas,BMW 320 2020
1200000,2022,26000,Automatic,"Nasr city, Cairo",Gas,Kia K3 2022
690000,2005,77000,Automatic,"Heliopolis, Cairo",Gas,Volkswagen Golf 2005
590000,2016,170000,Automatic,"Heliopolis, Cairo",Gas,Mitsubishi Lancer 2016
820000,2018,285000,Automatic,"El Obour, Al Qalyubia",Gas,Hyundai Elantra 2018
1650000,2026,0,Automatic,Peugeot,Gas,Peugeot 2008 2026
3850000,2024,0,Automatic,Mercedes,Gas,Mercedes C 180 2024
1170000,2026,0,Automatic,Changan,Gas,Changan CS 55 2026
5450000,2025,0,Automatic,Mercedes,Gas,Mercedes A 200 2025
345000,2013,160000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Renault Sandero 2013
770000,2025,20000,Automatic,"Nasr city, Cairo",Gas,Hyundai Accent 2025
980000,2021,68000,Automatic,"Nasr city, Cairo",Gas,Hyundai Elantra 2021
1680000,2021,110000,Automatic,"Nasr city, Cairo",Gas,Skoda Octavia 2021
2700000,2020,114000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes E 200 2020
1180000,2020,120000,Automatic,"Nasr city, Cairo",Gas,Opel Insignia 2020
1050000,2017,165000,Automatic,"Heliopolis, Cairo",Gas,BMW X1 2017
720000,2010,139000,Automatic,"Heliopolis, Cairo",Gas,Volkswagen Turan 2010
1950000,2016,110000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Toyota Fortuner 2016
4000000,2026,0,Automatic,Mercedes,Gas,Mercedes C 180 2026
875000,2015,162000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Hyundai IX 35 2015
1600000,2021,99000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Kia Sorento 2021
220000,1997,177000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Peugeot 405 1997
360000,2014,176000,Automatic,"Tagamo3 - New Cairo, Cairo",Diesel,Renault Sandero 2014
1250000,2025,13000,Automatic,"6 October, Giza",Gas,Jetour Dashing 2025
875000,2020,83500,Automatic,Giza,Gas,Peugeot 2008 2020
730000,2025,7200,Automatic,Cairo,Gas,Nissan Sunny 2025
700000,2020,93000,Automatic,Cairo,Gas,Opel Astra 2020
650000,2019,130000,Automatic,"Nasr city, Cairo",Gas,Renault Duster 2019
1440000,2021,85000,Automatic,"Nasr city, Cairo",Gas,Hyundai Tucson 2021
790000,2018,107000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Nissan Qashqai 2018
5900000,2019,115000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Land Rover Range Rover Vogue 2019
750000,2015,125500,Automatic,5th Settlement,Gas,Mini Cooper 2015
730000,2026,0,Automatic,Chery,Gas,Chery Arrizo 5 2026
1300000,2025,20000,Automatic,"Maadi, Cairo",Gas,MG HS 2025
9100000,2026,0,Automatic,BMW,Gas,BMW X6 2026
3950000,2023,39000,Automatic,"Heliopolis, Cairo",Gas,Mercedes GLC 200 2023
650000,2013,220000,Automatic,El Mansoura,Gas,Toyota Corolla 2013
740000,2021,90000,Automatic,Cairo,Gas,Opel Astra 2021
1300000,2022,72000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Audi A3 2022
1100000,2022,55000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,MG HS 2022
1600000,2025,11000,Automatic,"El Mahalla, Gharbia",Gas,Skoda Octavia 2025
1775000,2025,0,Automatic,Byd,Electric,Byd Song L 2025
1525000,2025,0,Automatic,Byd,Electric,Byd Other 2025
760000,2022,50000,Automatic,"Nasr city, Cairo",Gas,Jac JS4 2022
3100000,2026,0,Automatic,Mercedes,Gas,Mercedes GLA 200 2026
1449000,2025,14500,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,MG 7 2025
1350000,2026,0,Automatic,GAC,Gas,GAC GS4 2026
5300000,2025,0,Automatic,Mercedes,Gas,Mercedes E 200 2025
520000,2007,134000,Manual,"Tagamo3 - New Cairo, Cairo",Gas,Daihatsu Terios 2007
425000,2015,300000,Manual,"Tagamo3 - New Cairo, Cairo",Gas,Renault Duster 2015
980000,2025,0,Manual,Chevrolet,Gas,Chevrolet Pickup 2025
4850000,2024,4200,Automatic,"Heliopolis, Cairo",Gas,Mercedes GLC 300 2024
580000,2019,58102,Automatic,"Tagamo3 - New Cairo, Cairo",Diesel,Renault Sandero Step Way 2019
1600000,2025,0,Manual,Isuzu,Diesel,Isuzu D max 2025
620000,2015,200000,Automatic,"Nasr city, Cairo",Gas,Ford Kuga 2015
600000,2016,140000,Automatic,"El Mahalla, Gharbia",Gas,Mitsubishi Lancer 2016
245000,2006,172000,Manual,"Zagazig, Sharqia",Diesel,Daewoo Nubira 2 2006
900000,2021,90000,Automatic,Cairo,Gas,MG Rx5 2021
450000,2012,309000,Automatic,"Maadi, Cairo",Natural Gas,Nissan Tiida 2012
875000,2026,0,Automatic,Nissan,Gas,Nissan Sentra 2026
6350000,2025,12000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes Other 2025
660000,2015,163000,Automatic,"Kafr el-Dawwar, Beheira",Gas,Kia Cerato 2015
3200000,2025,0,Automatic,Mercedes,Gas,Mercedes GLA 180 2025
5100000,2025,0,Automatic,BMW,Gas,BMW 520 2025
390000,2015,360000,Automatic,"Maadi, Cairo",Gas,Suzuki Swift Dzire 2015
1950000,2019,55000,Automatic,"Heliopolis, Cairo",Gas,Mercedes C 180 2019
580000,2022,134998,Automatic,"Al Barajil, Giza",Gas,Nissan Sunny 2022
500000,2015,184000,Automatic,Giza,Diesel,Kia Rio 2015
750000,2019,130000,Automatic,"Hadayeq El Zeitoun, Cairo",Gas,Mazda 3 2019
290000,2011,150000,Manual,Sharqia,Diesel,Chevrolet Lanos 2011
700000,2022,33000,Automatic,Alexandria,Gas,MG 5 2022
250000,2004,0,Manual,Luxor,Gas,Daewoo Nubira 2 2004
625000,2023,113000,Automatic,"Sheraton, Cairo",Gas,Peugeot 301 2023
2050000,2022,90000,Automatic,"Tagamo3 - New Cairo, Cairo",Hybrid,Kia Sorento 2022
850000,2022,78000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Renault Kadjar 2022
1850000,2019,110000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 180 2019
250000,2014,345000,Manual,Cairo,Gas,Byd F3 2014
1050000,2017,158000,Automatic,"Maadi, Cairo",Gas,Kia Sportage 2017
390000,2018,198000,Automatic,"6 October, Giza",Gas,Renault Logan 2018
220000,1999,336000,Manual,"Ras Gharib, Red Sea",Gas,Daewoo Lanos 1999
500000,2017,140000,Automatic,Cairo,Gas,Fiat Punto 2017
250000,1994,219000,Manual,5th Settlement,Gas,Volkswagen Golf 3 1994
450000,2009,360000,Automatic,Asyut,Gas,Mitsubishi Lancer 2009
450000,2009,100000,Automatic,Cairo,Gas,Hyundai Matrix 2009
1600000,2026,0,Manual,Isuzu,Diesel,Isuzu D max 2026
1800000,2024,0,Automatic,Volkswagen,Electric,Volkswagen ID 4 2024
3199000,2025,0,Automatic,Avatr,Electric,Avatr 12 2025
655000,2025,0,Manual,Gmc,Diesel,Gmc Other 2025
969600,2026,0,Automatic,MG,Gas,MG ZS 2026
641350,2025,0,Automatic,Proton,Gas,Proton Saga 2025
1277650,2025,0,Automatic,Haval,Gas,Haval Jolion 2025
939300,2026,0,Automatic,Geely,Gas,Geely Emgrand 2026
1100000,2017,100000,Automatic,"Heliopolis, Cairo",Gas,Hyundai Tucson 2017
370000,2017,185000,Automatic,"Sharabiyyah, Cairo",Gas,Nissan Sunny 2017
3100000,2024,0,Automatic,Mercedes,Gas,Mercedes C 180 2024
700000,2018,123000,Automatic,"Maadi, Cairo",Gas,Renault Kadjar 2018
1100000,2022,59000,Automatic,Cairo,Gas,Renault Megane 2022
200000,2007,250000,Manual,Al Qalyubia,Gas,Daewoo Nubira 2 2007
3050000,2024,0,Automatic,Mercedes,Gas,Mercedes GLA 200 2024
690000,2010,290000,Automatic,Cairo,Gas,Jeep Liberty 2010
1600000,2021,64000,Automatic,"Maadi, Cairo",Gas,Mercedes B 180 2021
1540000,2025,0,Automatic,Byd,Electric,Byd Song Plus 2025
680000,2020,165000,Automatic,"6 October, Giza",Gas,Renault Megane 2020
1700000,2025,0,Automatic,Byd,Electric,Byd Song Plus 2025
2390000,2022,61000,Automatic,"Maadi, Cairo",Gas,Mercedes C 180 2022
550000,2007,313000,Automatic,Greater Cairo ( Cairo + Giza),Gas,Hyundai Avante 2007
950000,2021,20000,Automatic,"Maadi, Cairo",Gas,Ford Focus 2021
1450000,2020,50000,Automatic,"Nasr city, Cairo",Gas,Honda Accord 2020
1175000,2018,78000,Automatic,"Maadi, Cairo",Gas,Opel Insignia 2018
865000,2021,90000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Renault Megane 2021
7000000,2022,12000,Automatic,"Heliopolis, Cairo",Gas,Mercedes GLS 2022
3400000,2024,80000,Automatic,"Nasr city, Cairo",Gas,BMW 420 2024
875000,2013,122000,Automatic,"Maadi, Cairo",Gas,Mercedes B 200 2013
4900000,2024,0,Automatic,Mercedes,Gas,Mercedes E 200 2024
825000,2022,60000,Automatic,Giza,Gas,Fiat Tipo 2022
790000,2026,0,Automatic,Nissan,Gas,Nissan Sunny 2026
575000,2014,228500,Automatic,Asyut,Gas,Kia Cerato 2014
520000,2015,153000,Automatic,Cairo,Gas,Chevrolet Cruze 2015
630000,2012,180000,Automatic,"Nasr city, Cairo",Gas,Honda Civic 2012
620000,2018,79000,Automatic,"Hurghada, Red Sea",Diesel,Fiat Tipo 2018
65000,2016,31000,Automatic,"El Salam City, Cairo",Gas,Other Other 2016
720000,2011,167000,Automatic,Cairo,Gas,Kia Carens 2011
225000,2008,90000,Manual,Giza,Gas,Chevrolet Spark 2008
400000,2008,250000,Automatic,Dakahlia,Gas,Nissan Sunny 2008
3300000,2025,0,Automatic,Mercedes,Gas,Mercedes C 180 2025
5500000,2026,0,Automatic,Mercedes,Gas,Mercedes GLC 300 2026
2975000,2024,0,Automatic,Mercedes,Gas,Mercedes C 180 2024
3350000,2025,0,Automatic,Mercedes,Gas,Mercedes C 180 2025
3450000,2025,0,Automatic,Mercedes,Gas,Mercedes C 180 2025
3050000,2024,8000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 200 2024
2600000,2025,0,Automatic,Kia,Gas,Kia Sportage 2025
2150000,2025,0,Automatic,Mercedes,Gas,Mercedes EQA 260 2025
2100000,2023,14000,Automatic,"Sheikh Zayed City, Giza",Gas,Kia Sorento 2023
1350000,2023,6000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Kia Cerato 2023
490000,2019,90000,Automatic,Cairo,Gas,Nissan Sunny 2019
2950000,2017,85000,Automatic,Giza,Gas,Mercedes GLC 250 2017
849000,2026,0,Automatic,Hyundai,Gas,Hyundai Accent 2026
1970000,2024,13000,Automatic,"Sheraton, Cairo",Gas,Peugeot 408 2024
280000,1998,349999,Automatic,Giza,Hybrid,Mitsubishi Lancer Crystala 1998
370500,2013,160000,Automatic,"6 October, Giza",Diesel,Brilliance FSV 2013
700000,2024,33000,Manual,Cairo,Gas,Fiat Tipo 2024
480000,2015,217000,Manual,Cairo,Gas,Renault Duster 2015
1990000,2019,93000,Automatic,"Heliopolis, Cairo",Gas,BMW 520 2019
255000,2008,218000,Manual,"Birkat As Sab, Menofia",Gas,Speranza A516 2008
520000,2012,200000,Automatic,"Nasr city, Cairo",Gas,Nissan Juke 2012
420000,2007,136000,Automatic,Alexandria,Gas,Toyota Yaris 2007
320000,2014,251000,Automatic,"Al Nubariya, Beheira",Gas,Chevrolet Aveo 2014
155000,1994,225000,Manual,Giza,Gas,Nissan Sunny 1994
720000,2022,50000,Automatic,5th Settlement,Gas,Citroën C3 2022
430000,2014,178000,Automatic,"Dikirnis, Dakahlia",Gas,Nissan Sunny 2014
575000,2017,160000,Automatic,"Nasr city, Cairo",Gas,Mitsubishi Lancer 2017
580000,2016,120000,Automatic,Alexandria,Diesel,Ssang Yong Tivoli 2016
900000,2017,155000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mini Cooper 2017
460000,2008,470000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Hyundai Elantra 2008
220000,2002,1,Automatic,Alexandria,Gas,Opel Vectra 2002
1050000,2010,204000,Automatic,"Heliopolis, Cairo",Natural Gas,Mercedes C 180 2010
545000,2023,115000,Automatic,"Nasr city, Cairo",Gas,Nissan Sunny 2023
320000,2007,156000,Automatic,"Nasr city, Cairo",Gas,Proton Gen 2 2007
2420000,2022,50000,Automatic,"Nasr city, Cairo",Gas,Mercedes C 180 2022
420000,2010,141,Automatic,"Sheikh Zayed City, Giza",Gas,Mitsubishi Lancer Puma 2010
720000,2008,0,Automatic,Dakahlia,Diesel,Volkswagen Cross 2008
275000,2010,375,Manual,"6 October, Giza",Gas,Chevrolet Aveo 2010
420000,2010,141,Automatic,Greater Cairo ( Cairo + Giza),Gas,Mitsubishi Lancer Puma 2010
900000,2017,250000,Automatic,Cairo,Gas,Volkswagen Passat 2017
2350000,2023,25000,Automatic,"6 October, Giza",Gas,Kia Sorento 2023
2700000,2024,7500,Automatic,"Sheikh Zayed City, Giza",Hybrid,Kia Sorento 2024
1300000,2022,20000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Kia Cerato 2022
759520,2026,0,Automatic,Hyundai,Gas,Hyundai Accent 2026
2000000,2023,13000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Kia Sorento 2023
3300000,2022,82000,Automatic,"Nasr city, Cairo",Gas,Mercedes E 200 2022
2850000,2022,16000,Automatic,"Heliopolis, Cairo",Gas,Mercedes C 180 2022
8100000,2024,4000,Automatic,"Sheikh Zayed City, Giza",Gas,Porsche Cayenne 2024
10250000,2021,45000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes G Class 2021
3000000,2023,25000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW 520 2023
1070000,2020,110000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Citroën C5 Aircross 2020
685000,2015,98000,Automatic,"El Haram, Giza",Gas,Kia Cerato 2015
270000,2013,156000,Manual,"Abu Zabal, Al Qalyubia",Diesel,Speranza M12 2013
2000000,2014,8700,Automatic,"Madinaty, Cairo",Gas,Mercedes C 180 2014
1150000,2025,20000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Chery Tiggo 8 2025
780000,2018,150000,Automatic,Giza,Gas,Hyundai Elantra AD 2018
800000,2016,150000,Automatic,Giza,Gas,Hyundai Elantra MD 2016
105000,1997,1,Manual,"El Obour, Al Qalyubia",Gas,Fiat Shahin 1997
3600000,2022,5500,Automatic,"Madinaty, Cairo",Diesel,Mercedes E 200 AMG 2022
3950000,2022,0,Automatic,Mercedes,Gas,Mercedes E 200 2022
600000,2013,162000,Automatic,"Menouf, Monufia",Gas,Kia Cerato 2013
600000,2018,59500,Automatic,Damietta,Gas,Jac S3 2018
650,2019,280000,Automatic,5th Settlement,Diesel,Mazda 3 2019
750000,2019,33000,Automatic,"Pyramids Gardens, Giza",Gas,Chery Tiggo 7 2019
590000,2025,25000,Manual,"Shobra, Cairo",Gas,Byd F3 2025
1000000,2017,45000,Automatic,El Minya,Gas,Honda Civic 2017
265000,2004,195000,Automatic,"6 October, Giza",Diesel,Daewoo Nubira 2 2004
490000,2021,113000,Automatic,"6 October, Giza",Gas,Renault Logan 2021
360000,2016,84000,Manual,El Mansoura,Gas,Byd F3 2016
110000,1977,0,Manual,Qalyubia,Natural Gas,Peugeot 504 1977
515000,2015,139500,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Suzuki Swift 2015
1750000,2017,100000,Automatic,"6 October, Giza",Gas,BMW X3 2017
590000,2015,0,Automatic,"Nasr city, Cairo",Gas,Toyota Yaris 2015
200000,2006,269000,Manual,"Belbes, Sharqia",Gas,Fiat Palio 2006
2430000,2026,0,Automatic,Peugeot,Gas,Peugeot 5008 2026
635000,2025,25000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Chery Arrizo 5 2025
1480000,2021,120008,Automatic,Giza,Gas,Peugeot 3008 2021
1980000,2025,0,Automatic,Nissan,Gas,Nissan XTrail 2025
1680000,2025,0,Automatic,Volkswagen,Gas,Volkswagen Golf 2025
300000,2007,255000,Automatic,"Sheikh Zayed City, Giza",Gas,Renault Megane 2007
4850000,2024,4000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes GLC 200 2024
1375000,2024,15000,Automatic,"Nasr city, Cairo",Gas,Toyota Crown 2024
1260000,2026,0,Automatic,Soueast,Gas,Soueast Other 2026
1150000,2026,0,Automatic,Soueast,Gas,Soueast S 06 2026
1365000,2025,0,Automatic,GAC,Gas,GAC Emzoom 2025
3150000,2019,60000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes E 300 2019
970000,2026,0,Automatic,Soueast,Gas,Soueast S 05 2026
1210000,2026,0,Automatic,Chery,Gas,Chery Tiggo 8 2026
750000,2026,0,Automatic,Chery,Gas,Chery Arrizo 5 2026
1730000,2025,0,Automatic,Seat,Gas,Seat Ateca 2025
360000,2011,294000,Automatic,"El Zaytoun, Cairo",Gas,Proton Persona 2011
390000,2014,190000,Manual,Asyut,Diesel,Speranza Tiggo 2014
850000,2018,220000,Automatic,"Al Matariyyah, Cairo",Gas,Toyota Corolla 2018
160000,1994,340000,Manual,Cairo,Gas,Peugeot 405 1994
410000,2011,230000,Automatic,"6 October, Giza",Gas,Peugeot 308 2011
1210000,2019,72000,Automatic,"Mohandessin, Giza",Gas,Hyundai Tucson GDI 2019
395000,2009,170000,Automatic,Alexandria,Gas,Toyota Yaris 2009
550000,2012,92000,Automatic,Damietta,Gas,Kia Picanto 2012
50000,1978,100,Manual,El Minya,Gas,Fiat 128 1978
140000,1994,70000,Automatic,"Dar Al Salam, Cairo",Diesel,Daewoo Espero 1994
590000,2024,48000,Automatic,Cairo,Gas,Jac S2 2024
920000,2019,160000,Automatic,5th Settlement,Gas,Seat Ateca 2019
995000,2021,23535,Automatic,"Shibin el Kom , Monufia",Gas,Toyota Corolla 2021
950000,2011,222000,Automatic,"Dokki, Giza",Natural Gas,Jeep Cherokee 2011
1220000,2014,219000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW X3 2014
620000,2016,0,Automatic,Cairo,Natural Gas,Mitsubishi Lancer EX Shark 2016
1450000,2011,180000,Automatic,"Nasr city, Cairo",Gas,Mercedes E 250 2011
630000,2022,82500,Automatic,"Maadi, Cairo",Gas,Citroën C Elysee 2022
750000,2021,123000,Automatic,"Obour City, Cairo",Gas,Brilliance V6 2021
260000,2009,213000,Manual,Monufia,Gas,Hyundai Verna 2009
350000,2017,400000,Manual,"Helwan, Cairo",Natural Gas,Byd F3 2017
710000,2021,110000,Automatic,El Mansoura,Gas,Fiat Tipo 2021
520000,2009,147000,Automatic,"Zagazig, Sharqia",Gas,Toyota Corolla 2009
320000,2009,196000,Manual,Ismailia,Gas,Brilliance FRV 2009
800000,2019,30000,Automatic,Sharm el-Sheikh,Gas,Mitsubishi Xpander 2019
1200000,2022,27650,Automatic,"Sheikh Zayed City, Giza",Gas,Hyundai Elantra CN7 2022
280000,1992,200005,Automatic,"6 October, Giza",Diesel,BMW 520 1992
370000,2007,274000,Automatic,Cairo,Gas,Citroën C4 2007
650000,2021,54000,Automatic,"Heliopolis, Cairo",Diesel,Hyundai Accent RB 2021
2450000,2023,0,Automatic,Mercedes,Gas,Mercedes A 200 2023
1730000,2025,0,Automatic,Seat,Gas,Seat Ateca 2025
1210000,2026,0,Automatic,Chery,Gas,Chery Tiggo 8 2026
750000,2026,0,Automatic,Chery,Gas,Chery Arrizo 5 2026
1490000,2026,0,Automatic,Opel,Gas,Opel Mokka 2026
2530000,2025,0,Automatic,Volkswagen,Gas,Volkswagen Tiguan 2025
1140000,2024,0,Automatic,Fiat,Gas,Fiat 500 X 2024
650000,2025,0,Automatic,Proton,Gas,Proton Saga 2025
1800000,2025,0,Automatic,Cupra,Gas,Cupra Leon 2025
1100000,2026,0,Automatic,Chery,Gas,Chery Tiggo 7 2026
650000,2021,54000,Automatic,"Heliopolis, Cairo",Diesel,Hyundai Accent RB 2021
860,2023,19000,Automatic,Port Said,Gas,Chery Tiggo 7 2023
1975000,2026,0,Automatic,Opel,Gas,Opel Grandland 2026
2450000,2023,0,Automatic,Mercedes,Gas,Mercedes A 200 2023
89000,1995,500000,Manual,Cairo,Gas,Citroën Ax 1995
205000,2005,218000,Manual,Ismailia,Gas,Kia Rio 2005
400000,2009,250000,Automatic,Al Qalyubia,Natural Gas,Skoda Fantasia 2009
750000,2024,14000,Automatic,"Tanta, Gharbia",Gas,Geely GX3 Pro 2024
285000,2007,158,Automatic,Cairo,Gas,Daihatsu Charade 2007
650000,2020,82000,Automatic,"Mokattam, Cairo",Gas,Renault Duster 2020
550000,2013,255000,Automatic,Cairo,Gas,Nissan Qashqai 2013
350000,2020,59000,Manual,"Obour City, Cairo",Gas,Suzuki Alto 2020
280000,2000,150000,Manual,Beni Suef,Natural Gas,Daewoo Lanos 2000
350000,2015,203000,Manual,"Obour City, Cairo",Gas,Renault 16 2015
275000,2007,280000,Manual,"Minya Al Qamh, Sharqia",Gas,Chevrolet Aveo 2007
335000,2015,292000,Manual,"Sheikh Zayed City, Giza",Gas,Renault Logan 2015
880000,2020,176000,Automatic,"6 October, Giza",Gas,Citroën Grand C4 Spacetourer 2020
120000,1996,147500,Manual,"Kafr El Zayat, Gharbia",Gas,Skoda Felicia 1996
520000,2009,413000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Skoda Octavia A5 2009
140000,1998,200000,Manual,Cairo,Gas,Suzuki Pickup 1998
1240000,2021,160000,Automatic,"10th of Ramadan, Cairo",Gas,Kia Sportage 2021
750000,2008,175000,Automatic,"6 October, Giza",Gas,Volkswagen Eos 2008
250000,2001,250000,Manual,"Hadayek October, Giza",Gas,Opel Astra 2001
320000,2014,200000,Manual,"Ain Shams, Cairo",Gas,Hyundai Verna 2014
280000,2000,100000,Manual,Qena,Gas,Daewoo Nubira 2000
300000,1999,450000,Manual,Alexandria,Gas,Skoda Octavia A4 1999
160000,1994,300000,Manual,Monufia,Gas,Opel Vectra 1994
400000,2008,170000,Automatic,"6 October, Giza",Gas,Peugeot 407 2008
1200000,2016,188000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes CLA 180 2016
310,2018,422000,Automatic,"Saft El Laban, Giza",Gas,Chery Envy 2018
470,2012,240,Automatic,"Helwan, Cairo",Gas,Nissan Sunny 2012
1570000,2026,0,Automatic,MG,Gas,MG One 2026
1180000,2026,0,Automatic,Changan,Gas,Changan CS 55 2026
4350000,2023,11000,Automatic,"Heliopolis, Cairo",Gas,Land Rover Range Rover 2023
1750000,2015,118000,Automatic,"Heliopolis, Cairo",Gas,Jeep Grand Cherokee 2015
5100000,2025,3000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes E 200 2025
720000,2020,82000,Automatic,"Heliopolis, Cairo",Gas,MG ZS 2020
1050000,2025,30000,Automatic,"Heliopolis, Cairo",Gas,Haval Jolion Pro 2025
860000,2022,69000,Automatic,"Heliopolis, Cairo",Gas,Nissan Juke 2022
1100000,2024,29000,Automatic,"Nasr city, Cairo",Gas,Citroën C4X 2024
1150000,2023,34000,Automatic,"Nasr city, Cairo",Gas,MG Rx5 2023
500000,2016,70000,Automatic,"Maadi, Cairo",Gas,Peugeot 301 2016
495000,2016,135000,Automatic,"6 October, Giza",Gas,Nissan Sunny 2016
450000,2012,200000,Automatic,Alexandria,Gas,Peugeot 308 2012
630000,2020,42000,Manual,Cairo,Gas,Fiat Tipo 2020
135000,2013,31000,Manual,Cairo,Gas,Suzuki Maruti 2013
200000,2009,350000,Manual,"Mohandessin, Giza",Gas,Daewoo Lanos 2009
630000,2014,106000,Automatic,"Nasr city, Cairo",Gas,Kia Rio 2014
330000,2017,159000,Automatic,"Abu Kabir, Sharqia",Gas,Chevrolet Aveo 2017
370000,2003,300000,Automatic,"El Marg, Cairo",Gas,Other Other 2003
470,2010,190,Automatic,"Al Shorouk, Cairo",Gas,Hyundai Getz 2010
360000,2005,199900,Automatic,"6 October, Giza",Gas,Renault Megane 2005
200000,2001,300000,Manual,"10th of Ramadan, Cairo",Gas,Daewoo Nubira 2001
399999,2008,250000,Automatic,El Minya,Gas,Opel Vectra 2008
500000,2011,195000,Automatic,"Al Shorouk, Cairo",Gas,Kia Cerato 2011
1050000,2019,89800,Automatic,"El Rehab, Cairo",Gas,Opel Insignia 2019
550000,2011,96000,Automatic,"Helwan, Cairo",Natural Gas,Hyundai Elantra HD 2011
600000,2012,220000,Automatic,"Shobra, Cairo",Gas,Skoda Fantasia 2012
530000,2009,373000,Automatic,"6 October, Giza",Gas,Mitsubishi Lancer Puma 2009
310000,2012,159000,Manual,Beni Suef,Diesel,Renault Sandero 2012
