Price,Year,Mileage_in_KM,Transmission,Fuel_Type,Title,City_standard,Make_extracted,Model_extracted
550000,2014.0,78000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
450000,2014.0,280000.0,Automatic,Gas,Kia Picanto,Dakahlia,Kia,Picanto
1400000,2019.0,207000.0,Automatic,Gas,BMW 320,Cairo,BMW,320
670000,2014.0,230000.0,Automatic,Gas,Subaru XV,Giza,Subaru,XV
110000,1990.0,150000.0,Automatic,Natural Gas,Nissan Marsh,Giza,Nissan,Marsh
220000,2011.0,215000.0,Manual,Gas,Geely Maple,Cairo,Geely,Maple
750000,2025.0,5000.0,Automatic,Gas,Chevrolet Optra,Cairo,Chevrolet,Optra
1850000,2020.0,72000.0,Automatic,Gas,BMW 320,Cairo,BMW,320
1200000,2022.0,26000.0,Automatic,Gas,Kia K3,Cairo,Kia,K3
690000,2005.0,77000.0,Automatic,Gas,Volkswagen Golf,Cairo,Volkswagen,Golf
590000,2016.0,170000.0,Automatic,Gas,Mitsubishi Lancer,Cairo,Mitsubishi,Lancer
820000,2018.0,285000.0,Automatic,Gas,Hyundai Elantra,Qalyubia,Hyundai,Elantra
1170000,2026.0,0.0,Automatic,Gas,Changan CS 55,Unknown,Changan,CS 55
345000,2013.0,160000.0,Automatic,Gas,Renault Sandero,Cairo,Renault,Sandero
770000,2025.0,20000.0,Automatic,Gas,Hyundai Accent,Cairo,Hyundai,Accent
980000,2021.0,68000.0,Automatic,Gas,Hyundai Elantra,Cairo,Hyundai,Elantra
1680000,2021.0,110000.0,Automatic,Gas,Skoda Octavia,Cairo,Skoda,Octavia
2700000,2020.0,114000.0,Automatic,Gas,Mercedes E 200,Cairo,Mercedes,E 200
1180000,2020.0,120000.0,Automatic,Gas,Opel Insignia,Cairo,Opel,Insignia
1050000,2017.0,165000.0,Automatic,Gas,BMW X1,Cairo,BMW,X1
720000,2010.0,139000.0,Automatic,Gas,Volkswagen Turan,Cairo,Volkswagen,Turan
1950000,2016.0,110000.0,Automatic,Gas,Toyota Fortuner,Cairo,Toyota,Fortuner
875000,2015.0,162000.0,Automatic,Gas,Hyundai IX 35,Cairo,Hyundai,IX 35
1600000,2021.0,99000.0,Automatic,Gas,Kia Sorento,Cairo,Kia,Sorento
220000,1997.0,177000.0,Automatic,Gas,Peugeot 405,Cairo,Peugeot,405
360000,2014.0,176000.0,Automatic,Diesel,Renault Sandero,Cairo,Renault,Sandero
1250000,2025.0,13000.0,Automatic,Gas,Jetour Dashing,Giza,Jetour,Dashing
730000,2025.0,7200.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
700000,2020.0,93000.0,Automatic,Gas,Opel Astra,Cairo,Opel,Astra
650000,2019.0,130000.0,Automatic,Gas,Renault Duster,Cairo,Renault,Duster
1440000,2021.0,85000.0,Automatic,Gas,Hyundai Tucson,Cairo,Hyundai,Tucson
790000,2018.0,107000.0,Automatic,Gas,Nissan Qashqai,Cairo,Nissan,Qashqai
750000,2015.0,125500.0,Automatic,Gas,Mini Cooper,Unknown,Mini,Cooper
730000,2026.0,0.0,Automatic,Gas,Chery Arrizo 5,Unknown,Chery,Arrizo 5
1300000,2025.0,20000.0,Automatic,Gas,MG HS,Cairo,MG,HS
650000,2013.0,220000.0,Automatic,Gas,Toyota Corolla,Unknown,Toyota,Corolla
740000,2021.0,90000.0,Automatic,Gas,Opel Astra,Cairo,Opel,Astra
1300000,2022.0,72000.0,Automatic,Gas,Audi A3,Cairo,Audi,A3
1100000,2022.0,55000.0,Automatic,Gas,MG HS,Cairo,MG,HS
1600000,2025.0,11000.0,Automatic,Gas,Skoda Octavia,Gharbia,Skoda,Octavia
1775000,2025.0,0.0,Automatic,Electric,Byd Song L,Unknown,BYD,Song L
1525000,2025.0,0.0,Automatic,Electric,Byd Other,Unknown,BYD,Other
760000,2022.0,50000.0,Automatic,Gas,Jac JS4,Cairo,Jac,JS4
3100000,2026.0,0.0,Automatic,Gas,Mercedes GLA 200,Unknown,Mercedes,GLA 200
1449000,2025.0,14500.0,Automatic,Gas,MG 7,Cairo,MG,7
1350000,2026.0,0.0,Automatic,Gas,GAC GS4,Unknown,GAC,GS4
520000,2007.0,134000.0,Manual,Gas,Daihatsu Terios,Cairo,Daihatsu,Terios
425000,2015.0,300000.0,Manual,Gas,Renault Duster,Cairo,Renault,Duster
980000,2025.0,0.0,Manual,Gas,Chevrolet Pickup,Unknown,Chevrolet,Pickup
580000,2019.0,58102.0,Automatic,Diesel,Renault Sandero Step Way,Cairo,Renault,Sandero Step Way
1600000,2025.0,0.0,Manual,Diesel,Isuzu D max,Unknown,Isuzu,D max
620000,2015.0,200000.0,Automatic,Gas,Ford Kuga,Cairo,Ford,Kuga
600000,2016.0,140000.0,Automatic,Gas,Mitsubishi Lancer,Gharbia,Mitsubishi,Lancer
245000,2006.0,172000.0,Manual,Diesel,Daewoo Nubira 2,Sharqia,Daewoo Nubira,2
900000,2021.0,90000.0,Automatic,Gas,MG Rx5,Cairo,MG,Rx5
450000,2012.0,309000.0,Automatic,Natural Gas,Nissan Tiida,Cairo,Nissan,Tiida
875000,2026.0,0.0,Automatic,Gas,Nissan Sentra,Unknown,Nissan,Sentra
660000,2015.0,163000.0,Automatic,Gas,Kia Cerato,Beheira,Kia,Cerato
390000,2015.0,360000.0,Automatic,Gas,Suzuki Swift Dzire,Cairo,Suzuki,Swift Dzire
1950000,2019.0,55000.0,Automatic,Gas,Mercedes C 180,Cairo,Mercedes,C 180
580000,2022.0,134998.0,Automatic,Gas,Nissan Sunny,Giza,Nissan,Sunny
500000,2015.0,184000.0,Automatic,Diesel,Kia Rio,Giza,Kia,Rio
750000,2019.0,130000.0,Automatic,Gas,Mazda 3,Cairo,Mazda,3
290000,2011.0,150000.0,Manual,Diesel,Chevrolet Lanos,Sharqia,Chevrolet,Lanos
700000,2022.0,33000.0,Automatic,Gas,MG 5,Alexandria,MG,5
250000,2004.0,0.0,Manual,Gas,Daewoo Nubira 2,Luxor,Daewoo Nubira,2
625000,2023.0,113000.0,Automatic,Gas,Peugeot 301,Cairo,Peugeot,301
2050000,2022.0,90000.0,Automatic,Hybrid,Kia Sorento,Cairo,Kia,Sorento
850000,2022.0,78000.0,Automatic,Gas,Renault Kadjar,Cairo,Renault,Kadjar
1850000,2019.0,110000.0,Automatic,Gas,Mercedes C 180,Cairo,Mercedes,C 180
250000,2014.0,345000.0,Manual,Gas,Byd F3,Cairo,BYD,F3
1050000,2017.0,158000.0,Automatic,Gas,Kia Sportage,Cairo,Kia,Sportage
390000,2018.0,198000.0,Automatic,Gas,Renault Logan,Giza,Renault,Logan
500000,2017.0,140000.0,Automatic,Gas,Fiat Punto,Cairo,Fiat,Punto
250000,1994.0,219000.0,Manual,Gas,Volkswagen Golf 3,Unknown,Volkswagen,Golf 3
450000,2009.0,360000.0,Automatic,Gas,Mitsubishi Lancer,Asyut,Mitsubishi,Lancer
450000,2009.0,100000.0,Automatic,Gas,Hyundai Matrix,Cairo,Hyundai,Matrix
1600000,2026.0,0.0,Manual,Diesel,Isuzu D max,Unknown,Isuzu,D max
1800000,2024.0,0.0,Automatic,Electric,Volkswagen ID 4,Unknown,Volkswagen,ID 4
655000,2025.0,0.0,Manual,Diesel,Gmc Other,Unknown,GMC,Other
969600,2026.0,0.0,Automatic,Gas,MG ZS,Unknown,MG,ZS
641350,2025.0,0.0,Automatic,Gas,Proton Saga,Unknown,Proton,Saga
1277650,2025.0,0.0,Automatic,Gas,Haval Jolion,Unknown,Haval,Jolion
939300,2026.0,0.0,Automatic,Gas,Geely Emgrand,Unknown,Geely,Emgrand
1100000,2017.0,100000.0,Automatic,Gas,Hyundai Tucson,Cairo,Hyundai,Tucson
370000,2017.0,185000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
3100000,2024.0,0.0,Automatic,Gas,Mercedes C 180,Unknown,Mercedes,C 180
700000,2018.0,123000.0,Automatic,Gas,Renault Kadjar,Cairo,Renault,Kadjar
1100000,2022.0,59000.0,Automatic,Gas,Renault Megane,Cairo,Renault,Megane
200000,2007.0,250000.0,Manual,Gas,Daewoo Nubira 2,Qalyubia,Daewoo Nubira,2
3050000,2024.0,0.0,Automatic,Gas,Mercedes GLA 200,Unknown,Mercedes,GLA 200
690000,2010.0,290000.0,Automatic,Gas,Jeep Liberty,Cairo,Jeep,Liberty
1600000,2021.0,64000.0,Automatic,Gas,Mercedes B 180,Cairo,Mercedes,B 180
1540000,2025.0,0.0,Automatic,Electric,Byd Song Plus,Unknown,BYD,Song Plus
680000,2020.0,165000.0,Automatic,Gas,Renault Megane,Giza,Renault,Megane
1700000,2025.0,0.0,Automatic,Electric,Byd Song Plus,Unknown,BYD,Song Plus
2390000,2022.0,61000.0,Automatic,Gas,Mercedes C 180,Cairo,Mercedes,C 180
550000,2007.0,313000.0,Automatic,Gas,Hyundai Avante,Cairo,Hyundai,Avante
950000,2021.0,20000.0,Automatic,Gas,Ford Focus,Cairo,Ford,Focus
1450000,2020.0,50000.0,Automatic,Gas,Honda Accord,Cairo,Honda,Accord
1175000,2018.0,78000.0,Automatic,Gas,Opel Insignia,Cairo,Opel,Insignia
865000,2021.0,90000.0,Automatic,Gas,Renault Megane,Cairo,Renault,Megane
875000,2013.0,122000.0,Automatic,Gas,Mercedes B 200,Cairo,Mercedes,B 200
825000,2022.0,60000.0,Automatic,Gas,Fiat Tipo,Giza,Fiat,Tipo
790000,2026.0,0.0,Automatic,Gas,Nissan Sunny,Unknown,Nissan,Sunny
575000,2014.0,228500.0,Automatic,Gas,Kia Cerato,Asyut,Kia,Cerato
520000,2015.0,153000.0,Automatic,Gas,Chevrolet Cruze,Cairo,Chevrolet,Cruze
630000,2012.0,180000.0,Automatic,Gas,Honda Civic,Cairo,Honda,Civic
620000,2018.0,79000.0,Automatic,Diesel,Fiat Tipo,Red Sea,Fiat,Tipo
720000,2011.0,167000.0,Automatic,Gas,Kia Carens,Cairo,Kia,Carens
225000,2008.0,90000.0,Manual,Gas,Chevrolet Spark,Giza,Chevrolet,Spark
400000,2008.0,250000.0,Automatic,Gas,Nissan Sunny,Dakahlia,Nissan,Sunny
2975000,2024.0,0.0,Automatic,Gas,Mercedes C 180,Unknown,Mercedes,C 180
3050000,2024.0,8000.0,Automatic,Gas,Mercedes C 200,Cairo,Mercedes,C 200
2600000,2025.0,0.0,Automatic,Gas,Kia Sportage,Unknown,Kia,Sportage
2150000,2025.0,0.0,Automatic,Gas,Mercedes EQA 260,Unknown,Mercedes,EQA 260
2100000,2023.0,14000.0,Automatic,Gas,Kia Sorento,Giza,Kia,Sorento
1350000,2023.0,6000.0,Automatic,Gas,Kia Cerato,Cairo,Kia,Cerato
490000,2019.0,90000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
2950000,2017.0,85000.0,Automatic,Gas,Mercedes GLC 250,Giza,Mercedes,GLC 250
849000,2026.0,0.0,Automatic,Gas,Hyundai Accent,Unknown,Hyundai,Accent
1970000,2024.0,13000.0,Automatic,Gas,Peugeot 408,Cairo,Peugeot,408
280000,1998.0,349999.0,Automatic,Hybrid,Mitsubishi Lancer Crystala,Giza,Mitsubishi,Lancer Crystala
370500,2013.0,160000.0,Automatic,Diesel,Brilliance FSV,Giza,Brilliance,FSV
700000,2024.0,33000.0,Manual,Gas,Fiat Tipo,Cairo,Fiat,Tipo
480000,2015.0,217000.0,Manual,Gas,Renault Duster,Cairo,Renault,Duster
1990000,2019.0,93000.0,Automatic,Gas,BMW 520,Cairo,BMW,520
255000,2008.0,218000.0,Manual,Gas,Speranza A516,Monufia,Speranza,A516
520000,2012.0,200000.0,Automatic,Gas,Nissan Juke,Cairo,Nissan,Juke
420000,2007.0,136000.0,Automatic,Gas,Toyota Yaris,Alexandria,Toyota,Yaris
320000,2014.0,251000.0,Automatic,Gas,Chevrolet Aveo,Beheira,Chevrolet,Aveo
155000,1994.0,225000.0,Manual,Gas,Nissan Sunny,Giza,Nissan,Sunny
720000,2022.0,50000.0,Automatic,Gas,Citroën C3,Unknown,Citroën,C3
430000,2014.0,178000.0,Automatic,Gas,Nissan Sunny,Dakahlia,Nissan,Sunny
575000,2017.0,160000.0,Automatic,Gas,Mitsubishi Lancer,Cairo,Mitsubishi,Lancer
580000,2016.0,120000.0,Automatic,Diesel,Ssang Yong Tivoli,Alexandria,Ssang Yong,Tivoli
900000,2017.0,155000.0,Automatic,Gas,Mini Cooper,Cairo,Mini,Cooper
460000,2008.0,470000.0,Automatic,Gas,Hyundai Elantra,Cairo,Hyundai,Elantra
220000,2002.0,1.0,Automatic,Gas,Opel Vectra,Alexandria,Opel,Vectra
1050000,2010.0,204000.0,Automatic,Natural Gas,Mercedes C 180,Cairo,Mercedes,C 180
545000,2023.0,115000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
320000,2007.0,156000.0,Automatic,Gas,Proton Gen 2,Cairo,Proton,Gen 2
2420000,2022.0,50000.0,Automatic,Gas,Mercedes C 180,Cairo,Mercedes,C 180
420000,2010.0,141.0,Automatic,Gas,Mitsubishi Lancer Puma,Giza,Mitsubishi,Lancer Puma
720000,2008.0,0.0,Automatic,Diesel,Volkswagen Cross,Dakahlia,Volkswagen,Cross
275000,2010.0,375.0,Manual,Gas,Chevrolet Aveo,Giza,Chevrolet,Aveo
420000,2010.0,141.0,Automatic,Gas,Mitsubishi Lancer Puma,Cairo,Mitsubishi,Lancer Puma
900000,2017.0,250000.0,Automatic,Gas,Volkswagen Passat,Cairo,Volkswagen,Passat
2350000,2023.0,25000.0,Automatic,Gas,Kia Sorento,Giza,Kia,Sorento
2700000,2024.0,7500.0,Automatic,Hybrid,Kia Sorento,Giza,Kia,Sorento
1300000,2022.0,20000.0,Automatic,Gas,Kia Cerato,Cairo,Kia,Cerato
759520,2026.0,0.0,Automatic,Gas,Hyundai Accent,Unknown,Hyundai,Accent
2000000,2023.0,13000.0,Automatic,Gas,Kia Sorento,Cairo,Kia,Sorento
2850000,2022.0,16000.0,Automatic,Gas,Mercedes C 180,Cairo,Mercedes,C 180
3000000,2023.0,25000.0,Automatic,Gas,BMW 520,Cairo,BMW,520
1070000,2020.0,110000.0,Automatic,Gas,Citroën C5 Aircross,Cairo,Citroën,C5 Aircross
685000,2015.0,98000.0,Automatic,Gas,Kia Cerato,Giza,Kia,Cerato
270000,2013.0,156000.0,Manual,Diesel,Speranza M12,Qalyubia,Speranza,M12
2000000,2014.0,8700.0,Automatic,Gas,Mercedes C 180,Cairo,Mercedes,C 180
1150000,2025.0,20000.0,Automatic,Gas,Chery Tiggo 8,Cairo,Chery,Tiggo 8
780000,2018.0,150000.0,Automatic,Gas,Hyundai Elantra AD,Giza,Hyundai,Elantra AD
800000,2016.0,150000.0,Automatic,Gas,Hyundai Elantra MD,Giza,Hyundai,Elantra MD
105000,1997.0,1.0,Manual,Gas,Fiat Shahin,Qalyubia,Fiat,Shahin
600000,2013.0,162000.0,Automatic,Gas,Kia Cerato,Monufia,Kia,Cerato
600000,2018.0,59500.0,Automatic,Gas,Jac S3,Damietta,Jac,S3
650,2019.0,280000.0,Automatic,Diesel,Mazda 3,Unknown,Mazda,3
750000,2019.0,33000.0,Automatic,Gas,Chery Tiggo 7,Giza,Chery,Tiggo 7
590000,2025.0,25000.0,Manual,Gas,Byd F3,Cairo,BYD,F3
1000000,2017.0,45000.0,Automatic,Gas,Honda Civic,Minya,Honda,Civic
265000,2004.0,195000.0,Automatic,Diesel,Daewoo Nubira 2,Giza,Daewoo Nubira,2
490000,2021.0,113000.0,Automatic,Gas,Renault Logan,Giza,Renault,Logan
360000,2016.0,84000.0,Manual,Gas,Byd F3,Unknown,BYD,F3
110000,1977.0,0.0,Manual,Natural Gas,Peugeot 504,Qalyubia,Peugeot,504
515000,2015.0,139500.0,Automatic,Gas,Suzuki Swift,Cairo,Suzuki,Swift
1750000,2017.0,100000.0,Automatic,Gas,BMW X3,Giza,BMW,X3
590000,2015.0,0.0,Automatic,Gas,Toyota Yaris,Cairo,Toyota,Yaris
200000,2006.0,269000.0,Manual,Gas,Fiat Palio,Sharqia,Fiat,Palio
635000,2025.0,25000.0,Automatic,Gas,Chery Arrizo 5,Cairo,Chery,Arrizo 5
1980000,2025.0,0.0,Automatic,Gas,Nissan XTrail,Unknown,Nissan,XTrail
1680000,2025.0,0.0,Automatic,Gas,Volkswagen Golf,Unknown,Volkswagen,Golf
300000,2007.0,255000.0,Automatic,Gas,Renault Megane,Giza,Renault,Megane
1375000,2024.0,15000.0,Automatic,Gas,Toyota Crown,Cairo,Toyota,Crown
1260000,2026.0,0.0,Automatic,Gas,Soueast Other,Unknown,Soueast,Other
1150000,2026.0,0.0,Automatic,Gas,Soueast S 06,Unknown,Soueast,S 06
1365000,2025.0,0.0,Automatic,Gas,GAC Emzoom,Unknown,GAC,Emzoom
3150000,2019.0,60000.0,Automatic,Gas,Mercedes E 300,Cairo,Mercedes,E 300
970000,2026.0,0.0,Automatic,Gas,Soueast S 05,Unknown,Soueast,S 05
1210000,2026.0,0.0,Automatic,Gas,Chery Tiggo 8,Unknown,Chery,Tiggo 8
750000,2026.0,0.0,Automatic,Gas,Chery Arrizo 5,Unknown,Chery,Arrizo 5
1730000,2025.0,0.0,Automatic,Gas,Seat Ateca,Unknown,Seat,Ateca
360000,2011.0,294000.0,Automatic,Gas,Proton Persona,Cairo,Proton,Persona
390000,2014.0,190000.0,Manual,Diesel,Speranza Tiggo,Asyut,Speranza,Tiggo
850000,2018.0,220000.0,Automatic,Gas,Toyota Corolla,Cairo,Toyota,Corolla
160000,1994.0,340000.0,Manual,Gas,Peugeot 405,Cairo,Peugeot,405
410000,2011.0,230000.0,Automatic,Gas,Peugeot 308,Giza,Peugeot,308
1210000,2019.0,72000.0,Automatic,Gas,Hyundai Tucson GDI,Giza,Hyundai,Tucson GDI
395000,2009.0,170000.0,Automatic,Gas,Toyota Yaris,Alexandria,Toyota,Yaris
550000,2012.0,92000.0,Automatic,Gas,Kia Picanto,Damietta,Kia,Picanto
50000,1978.0,100.0,Manual,Gas,Fiat 128,Minya,Fiat,128
590000,2024.0,48000.0,Automatic,Gas,Jac S2,Cairo,Jac,S2
920000,2019.0,160000.0,Automatic,Gas,Seat Ateca,Unknown,Seat,Ateca
995000,2021.0,23535.0,Automatic,Gas,Toyota Corolla,Monufia,Toyota,Corolla
950000,2011.0,222000.0,Automatic,Natural Gas,Jeep Cherokee,Giza,Jeep,Cherokee
1220000,2014.0,219000.0,Automatic,Gas,BMW X3,Cairo,BMW,X3
620000,2016.0,0.0,Automatic,Natural Gas,Mitsubishi Lancer EX Shark,Cairo,Mitsubishi,Lancer EX Shark
1450000,2011.0,180000.0,Automatic,Gas,Mercedes E 250,Cairo,Mercedes,E 250
630000,2022.0,82500.0,Automatic,Gas,Citroën C Elysee,Cairo,Citroën,C Elysee
750000,2021.0,123000.0,Automatic,Gas,Brilliance V6,Cairo,Brilliance,V6
260000,2009.0,213000.0,Manual,Gas,Hyundai Verna,Monufia,Hyundai,Verna
350000,2017.0,400000.0,Manual,Natural Gas,Byd F3,Cairo,BYD,F3
710000,2021.0,110000.0,Automatic,Gas,Fiat Tipo,Unknown,Fiat,Tipo
520000,2009.0,147000.0,Automatic,Gas,Toyota Corolla,Sharqia,Toyota,Corolla
320000,2009.0,196000.0,Manual,Gas,Brilliance FRV,Ismailia,Brilliance,FRV
800000,2019.0,30000.0,Automatic,Gas,Mitsubishi Xpander,Unknown,Mitsubishi,Xpander
1200000,2022.0,27650.0,Automatic,Gas,Hyundai Elantra CN7,Giza,Hyundai,Elantra CN7
280000,1992.0,200005.0,Automatic,Diesel,BMW 520,Giza,BMW,520
370000,2007.0,274000.0,Automatic,Gas,Citroën C4,Cairo,Citroën,C4
650000,2021.0,54000.0,Automatic,Diesel,Hyundai Accent RB,Cairo,Hyundai,Accent RB
2450000,2023.0,0.0,Automatic,Gas,Mercedes A 200,Unknown,Mercedes,A 200
1490000,2026.0,0.0,Automatic,Gas,Opel Mokka,Unknown,Opel,Mokka
2530000,2025.0,0.0,Automatic,Gas,Volkswagen Tiguan,Unknown,Volkswagen,Tiguan
1140000,2024.0,0.0,Automatic,Gas,Fiat 500 X,Unknown,Fiat,500 X
650000,2025.0,0.0,Automatic,Gas,Proton Saga,Unknown,Proton,Saga
1800000,2025.0,0.0,Automatic,Gas,Cupra Leon,Unknown,Cupra,Leon
1100000,2026.0,0.0,Automatic,Gas,Chery Tiggo 7,Unknown,Chery,Tiggo 7
860,2023.0,19000.0,Automatic,Gas,Chery Tiggo 7,Port Said,Chery,Tiggo 7
1975000,2026.0,0.0,Automatic,Gas,Opel Grandland,Unknown,Opel,Grandland
89000,1995.0,500000.0,Manual,Gas,Citroën Ax,Cairo,Citroën,Ax
205000,2005.0,218000.0,Manual,Gas,Kia Rio,Ismailia,Kia,Rio
400000,2009.0,250000.0,Automatic,Natural Gas,Skoda Fantasia,Qalyubia,Skoda,Fantasia
750000,2024.0,14000.0,Automatic,Gas,Geely GX3 Pro,Gharbia,Geely,GX3 Pro
285000,2007.0,158.0,Automatic,Gas,Daihatsu Charade,Cairo,Daihatsu,Charade
650000,2020.0,82000.0,Automatic,Gas,Renault Duster,Cairo,Renault,Duster
550000,2013.0,255000.0,Automatic,Gas,Nissan Qashqai,Cairo,Nissan,Qashqai
350000,2020.0,59000.0,Manual,Gas,Suzuki Alto,Cairo,Suzuki,Alto
350000,2015.0,203000.0,Manual,Gas,Renault 16,Cairo,Renault,16
275000,2007.0,280000.0,Manual,Gas,Chevrolet Aveo,Sharqia,Chevrolet,Aveo
335000,2015.0,292000.0,Manual,Gas,Renault Logan,Giza,Renault,Logan
880000,2020.0,176000.0,Automatic,Gas,Citroën Grand C4 Spacetourer,Giza,Citroën,Grand C4 Spacetourer
120000,1996.0,147500.0,Manual,Gas,Skoda Felicia,Gharbia,Skoda,Felicia
520000,2009.0,413000.0,Automatic,Gas,Skoda Octavia A5,Cairo,Skoda,Octavia A5
140000,1998.0,200000.0,Manual,Gas,Suzuki Pickup,Cairo,Suzuki,Pickup
1240000,2021.0,160000.0,Automatic,Gas,Kia Sportage,Cairo,Kia,Sportage
750000,2008.0,175000.0,Automatic,Gas,Volkswagen Eos,Giza,Volkswagen,Eos
250000,2001.0,250000.0,Manual,Gas,Opel Astra,Giza,Opel,Astra
320000,2014.0,200000.0,Manual,Gas,Hyundai Verna,Cairo,Hyundai,Verna
300000,1999.0,450000.0,Manual,Gas,Skoda Octavia A4,Alexandria,Skoda,Octavia A4
160000,1994.0,300000.0,Manual,Gas,Opel Vectra,Monufia,Opel,Vectra
400000,2008.0,170000.0,Automatic,Gas,Peugeot 407,Giza,Peugeot,407
1200000,2016.0,188000.0,Automatic,Gas,Mercedes CLA 180,Cairo,Mercedes,CLA 180
310,2018.0,422000.0,Automatic,Gas,Chery Envy,Giza,Chery,Envy
470,2012.0,240.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
1570000,2026.0,0.0,Automatic,Gas,MG One,Unknown,MG,One
1180000,2026.0,0.0,Automatic,Gas,Changan CS 55,Unknown,Changan,CS 55
1750000,2015.0,118000.0,Automatic,Gas,Jeep Grand Cherokee,Cairo,Jeep,Grand Cherokee
720000,2020.0,82000.0,Automatic,Gas,MG ZS,Cairo,MG,ZS
1050000,2025.0,30000.0,Automatic,Gas,Haval Jolion Pro,Cairo,Haval,Jolion Pro
860000,2022.0,69000.0,Automatic,Gas,Nissan Juke,Cairo,Nissan,Juke
1100000,2024.0,29000.0,Automatic,Gas,Citroën C4X,Cairo,Citroën,C4X
1150000,2023.0,34000.0,Automatic,Gas,MG Rx5,Cairo,MG,Rx5
500000,2016.0,70000.0,Automatic,Gas,Peugeot 301,Cairo,Peugeot,301
495000,2016.0,135000.0,Automatic,Gas,Nissan Sunny,Giza,Nissan,Sunny
450000,2012.0,200000.0,Automatic,Gas,Peugeot 308,Alexandria,Peugeot,308
630000,2020.0,42000.0,Manual,Gas,Fiat Tipo,Cairo,Fiat,Tipo
135000,2013.0,31000.0,Manual,Gas,Suzuki Maruti,Cairo,Suzuki,Maruti
630000,2014.0,106000.0,Automatic,Gas,Kia Rio,Cairo,Kia,Rio
330000,2017.0,159000.0,Automatic,Gas,Chevrolet Aveo,Sharqia,Chevrolet,Aveo
470,2010.0,190.0,Automatic,Gas,Hyundai Getz,Cairo,Hyundai,Getz
360000,2005.0,199900.0,Automatic,Gas,Renault Megane,Giza,Renault,Megane
399999,2008.0,250000.0,Automatic,Gas,Opel Vectra,Minya,Opel,Vectra
500000,2011.0,195000.0,Automatic,Gas,Kia Cerato,Cairo,Kia,Cerato
1050000,2019.0,89800.0,Automatic,Gas,Opel Insignia,Cairo,Opel,Insignia
550000,2011.0,96000.0,Automatic,Natural Gas,Hyundai Elantra HD,Cairo,Hyundai,Elantra HD
600000,2012.0,220000.0,Automatic,Gas,Skoda Fantasia,Cairo,Skoda,Fantasia
530000,2009.0,373000.0,Automatic,Gas,Mitsubishi Lancer Puma,Giza,Mitsubishi,Lancer Puma
310000,2012.0,159000.0,Manual,Diesel,Renault Sandero,Beni Suef,Renault,Sandero
850000,2019.0,215000.0,Automatic,Gas,Jeep Renegade,Cairo,Jeep,Renegade
1000000,2015.0,150000.0,Automatic,Diesel,BMW 316,Cairo,BMW,316
450000,2016.0,59000.0,Automatic,Gas,Renault Logan,Alexandria,Renault,Logan
850000,2021.0,79000.0,Automatic,Gas,MG 6,Cairo,MG,6
1050000,2022.0,100000.0,Automatic,Gas,Kia Xceed,Port Said,Kia,Xceed
830000,2021.0,69000.0,Automatic,Gas,Ssang Yong Tivoli,Giza,Ssang Yong,Tivoli
2150000,2023.0,14000.0,Automatic,Gas,Skoda Superb,Giza,Skoda,Superb
280000,2015.0,349000.0,Manual,Gas,Chevrolet Lanos,Cairo,Chevrolet,Lanos
350000,2008.0,240000.0,Automatic,Diesel,Peugeot 307 SW,Red Sea,Peugeot,307 SW
725000,2016.0,146000.0,Automatic,Gas,Ford Fusion,Cairo,Ford,Fusion
855000,2026.0,0.0,Automatic,Gas,Baic U5 plus,Unknown,Baic,U5 plus
1425000,2025.0,15000.0,Automatic,Gas,Citroën C5,Cairo,Citroën,C5
495000,2010.0,2140.0,Automatic,Gas,Hyundai Matrix,Monufia,Hyundai,Matrix
3150000,2026.0,0.0,Automatic,Gas,Mercedes CLA 200,Unknown,Mercedes,CLA 200
1250000,2022.0,44000.0,Automatic,Gas,Citroën C5,Cairo,Citroën,C5
2325000,2025.0,0.0,Automatic,Gas,Skoda Kodiaq,Unknown,Skoda,Kodiaq
400000,2022.0,69000.0,Automatic,Gas,Lada Granta,Dakahlia,Lada,Granta
600000,2015.0,126000.0,Automatic,Diesel,Hyundai Elantra MD,Qena,Hyundai,Elantra MD
419000,2014.0,90000.0,Automatic,Gas,MG One,Giza,MG,One
330000,2000.0,405000.0,Automatic,Gas,Mercedes 180,Cairo,Mercedes,180
749000,2015.0,149000.0,Automatic,Gas,Kia Carens,Giza,Kia,Carens
700000,2020.0,155000.0,Automatic,Gas,MG 6,Cairo,MG,6
330000,2009.0,167000.0,Manual,Gas,Chevrolet Aveo,Dakahlia,Chevrolet,Aveo
390000,2010.0,57750.0,Automatic,Gas,Speranza Tiggo,Cairo,Speranza,Tiggo
1050000,2023.0,750000.0,Automatic,Gas,Bestune T77 Pro,Giza,Bestune,T77 Pro
70000,1997.0,260000.0,Manual,Gas,Skoda Felicia,Cairo,Skoda,Felicia
2375000,2026.0,0.0,Automatic,Gas,Volkswagen Tiguan,Unknown,Volkswagen,Tiguan
575000,2021.0,110000.0,Automatic,Diesel,Chery Arrizo 5,Cairo,Chery,Arrizo 5
